nome,tipo,uf,municipio,latitude,longitude,fonte,fonte_url
Linax (Brazil),ICT,,Votuporanga,-20.414600372314453,-49.980560302734375,openalex,https://openalex.org/I4210086263
Linguaterra School of English (Portugal),ICT,ES,Fundão,-19.93408,-40.40473,openalex,https://openalex.org/I4405255030
LinkGen (Brazil),ICT,,Paraíso,-23.57276153564453,-46.643924713134766,openalex,https://openalex.org/I4210102165
lnstitute for lnternational Trade Negotiations,ICT,,São Paulo,-23.548782348632812,-46.654396057128906,openalex,https://openalex.org/I4210164610
Logtrac (Brazil),ICT,,São Carlos,-22.00786590576172,-47.88894271850586,openalex,https://openalex.org/I4210166980
LojaFácil (Brazil),ICT,,São Paulo,-23.595012664794922,-46.66457748413086,openalex,https://openalex.org/I4210104274
Lucinski (Brazil),ICT,,São Paulo,-23.602130889892578,-47.02332305908203,openalex,https://openalex.org/I4210143918
Lucotec (Brazil),ICT,,Jundiaí,-23.193546295166016,-46.90650939941406,openalex,https://openalex.org/I4210146433
Luxtec (Brazil),ICT,,Campinas,-22.933183670043945,-47.068572998046875,openalex,https://openalex.org/I4210162524
Lychnoflora (Brazil),ICT,,Ribeirão Preto,-21.16566276550293,-47.85266876220703,openalex,https://openalex.org/I4210114225
Macrolog (Brazil),ICT,,São Paulo,-23.56317901611328,-46.68095016479492,openalex,https://openalex.org/I4210131319
Madeplas (Brazil),ICT,,Catanduva,-21.130422592163086,-48.96615219116211,openalex,https://openalex.org/I4210109269
Magnamed (Brazil),ICT,,São Paulo,-23.573524475097656,-46.64344024658203,openalex,https://openalex.org/I4210156157
Mahle (Brazil),ICT,,Mogi Guaçu,-22.316904067993164,-46.957611083984375,openalex,https://openalex.org/I4210127360
Malungu,ICT,,Belém,-1.430840015411377,-48.47464370727539,openalex,https://openalex.org/I4210094632
Maria Cecilia Souto Vidigal Foundation,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4405271813
Mater Dei Hospital,ICT,,Belo Horizonte,-19.92780876159668,-43.94978332519531,openalex,https://openalex.org/I4210163733
Mecila,ICT,,São Paulo,-23.58725929260254,-46.647560119628906,openalex,https://openalex.org/I4210139408
Medcin Dermatologia,ICT,,Osasco,-23.543188095092773,-46.76982498168945,openalex,https://openalex.org/I4210090817
Medecell (Brazil),ICT,,Botucatu,-22.889785766601562,-48.442466735839844,openalex,https://openalex.org/I4210121378
Meier & Giacaglia Medidores (Brazil),ICT,,São Carlos,-22.00316047668457,-47.8737907409668,openalex,https://openalex.org/I4210121329
MEMS (Brazil),ICT,,Campinas,-22.88334846496582,-46.96556091308594,openalex,https://openalex.org/I4210134773
Mendelics,ICT,,São Paulo,-23.57288932800293,-46.645137786865234,openalex,https://openalex.org/I4210138443
Mentor Interactive (Brazil),ICT,,São José dos Campos,-23.205608367919922,-45.89411163330078,openalex,https://openalex.org/I4210141926
Meritor (Brazil),ICT,,Osasco,-23.529003143310547,-46.78271484375,openalex,https://openalex.org/I4210094731
Mestre Dos Mares (Brazil),ICT,,São Roque,-23.55238151550293,-47.03911209106445,openalex,https://openalex.org/I4210112833
Metal Plasma (Brazil),ICT,,São José dos Campos,-23.20763397216797,-45.88668441772461,openalex,https://openalex.org/I4210138403
Metalex (Brazil),ICT,,São Paulo,-23.435808181762695,-47.06144714355469,openalex,https://openalex.org/I4210107513
Metalgráfica Rojek (Brazil),ICT,,Cajamar,-23.33391571044922,-46.836612701416016,openalex,https://openalex.org/I4210104116
Metaltech Sorocaba Equipamentos e Serviços (Brazil),ICT,,Sorocaba,-23.51946449279785,-47.46499252319336,openalex,https://openalex.org/I4210103647
Methodist University of Piracicaba,Universidade,,Piracicaba,-22.72528076171875,-47.649169921875,openalex,https://openalex.org/I4210095520
Metrolab Calibrações (Brazil),ICT,,São José dos Campos,-23.26861572265625,-45.9150505065918,openalex,https://openalex.org/I4210138084
Mextra (Brazil),ICT,,Taubaté,-22.993486404418945,-45.51128005981445,openalex,https://openalex.org/I4210118026
Mhnano (Brazil),ICT,,Nova Odessa,-22.78310775756836,-47.29865264892578,openalex,https://openalex.org/I4210089645
Microdesign Informatica Tecnologia Industria e Comerico (Brazil),ICT,,Campinas,-22.89915657043457,-47.08041763305664,openalex,https://openalex.org/I4210102778
Microsoft (Brazil),ICT,,São Paulo,-23.610519409179688,-46.696807861328125,openalex,https://openalex.org/I4210086099
Military Institute of Engineering,Universidade,RJ,Rio de Janeiro,-22.90642,-43.18223,openalex,https://openalex.org/I41870
Millennium Institute,ICT,,Rio de Janeiro,-22.91046905517578,-43.17631912231445,openalex,https://openalex.org/I198596950
Minas Jr,ICT,,Belo Horizonte,-19.854442596435547,-43.9580192565918,openalex,https://openalex.org/I4210103767
Ministério da Saúde,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4210121739
"Ministério do Desenvolvimento, Indústria e Comércio Exterior",ICT,,Brasília,-15.79394245147705,-47.87505340576172,openalex,https://openalex.org/I2802647933
Ministério do Esporte,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4405273524
Ministério Público do Estado do Acre,ICT,AC,Rio Branco,-9.97472,-67.81,openalex,https://openalex.org/I4405272306
"Ministry of Agriculture, Livestock, and Food Supply",ICT,,Rio de Janeiro,-22.893638610839844,-43.179542541503906,openalex,https://openalex.org/I901767563
Ministry of Communications,ICT,,Brasília,-15.79670238494873,-47.8671875,openalex,https://openalex.org/I1332139074
Ministry of Culture,ICT,,Brasília,-15.705805778503418,-47.92396545410156,openalex,https://openalex.org/I4210144725
Ministry of Defence,ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4210110181
Ministry of Education,ICT,,Brasília,-15.779720306396484,-47.92972183227539,openalex,https://openalex.org/I1293487690
Ministry of Foreign Affairs,ICT,,Brasília,-15.80064868927002,-47.867244720458984,openalex,https://openalex.org/I4210155663
Ministry of Justice and Public Security,ICT,,Brasília,-15.797125816345215,-47.865909576416016,openalex,https://openalex.org/I4210115982
Ministry of Labor and Employment,ICT,,Brasília,-15.801545143127441,-47.86992645263672,openalex,https://openalex.org/I4210142732
"Ministry of Planning, Budget and Management",ICT,,Brasília,-15.755705833435059,-47.90701675415039,openalex,https://openalex.org/I4210091872
"Ministry of Science, Technology and Innovation",ICT,DF,Brasília,-15.77972,-47.92972,openalex,https://openalex.org/I4210151455
Ministry of the Environment,ICT,,Brasília,-15.779720306396484,-47.92972183227539,openalex,https://openalex.org/I4210097317
Misque (Brazil),ICT,,São Bernardo do Campo,-23.658903121948242,-46.608829498291016,openalex,https://openalex.org/I4210146589
MMOptics (Brazil),ICT,,São Carlos,-22.02071189880371,-47.895992279052734,openalex,https://openalex.org/I4210103917
Monsanto (Brazil),ICT,,São Paulo,-23.60771369934082,-46.697566986083984,openalex,https://openalex.org/I4210086672
Mosteiro de São Bento,ICT,,São Paulo,-23.543888092041016,-46.633888244628906,openalex,https://openalex.org/I4210134751
Movimento Interestadual das Quebradeiras de Coco Babaçu,ICT,,São Luís,-2.5302579402923584,-44.2497444152832,openalex,https://openalex.org/I4210138484
MRA Indústria de Equipamentos Eletrônicos (Brazil),ICT,,Ribeirão Preto,-21.162723541259766,-47.84169387817383,openalex,https://openalex.org/I4210100031
MRE Soluções (Brazil),ICT,,São Paulo,-22.82895851135254,-47.080116271972656,openalex,https://openalex.org/I4210134066
Multi Vegetal Fitocosméticos (Brazil),ICT,,Campinas,-22.82440185546875,-47.09907531738281,openalex,https://openalex.org/I4210135262
Multicorpos Engenharia (Brazil),ICT,,São Paulo,-23.557186126708984,-46.65948486328125,openalex,https://openalex.org/I4210122655
Muncipal de Bom Jesus do Itabapoana,ICT,,Bom Jesus do Itabapoana,-21.136756896972656,-41.67601013183594,openalex,https://openalex.org/I4210127486
Museu Afro Brasil,ICT,,São Paulo,-23.582622528076172,-46.659324645996094,openalex,https://openalex.org/I4210157760
Museu Arqueológico do Rio Grande do Sul,ICT,RS,Taquara,-29.65056,-50.78056,openalex,https://openalex.org/I4405263549
Museu da Amazonia,ICT,AM,Manaus,-3.10194,-60.025,openalex,https://openalex.org/I4210135986
Museu de Astronomia e Ciências Afins,ICT,,Rio de Janeiro,-22.895830154418945,-43.222896575927734,openalex,https://openalex.org/I4210151068
Museu de Ciências Naturais da Fundação Zoobotânica do Rio Grande do Sul,Instituto de Pesquisa,,Porto Alegre,-30.03282928466797,-51.23019027709961,openalex,https://openalex.org/I4210138232
Museu do Samba,ICT,,Rio de Janeiro,-22.901647567749023,-43.24089050292969,openalex,https://openalex.org/I4210092797
Museu Paraense Emílio Goeldi,ICT,PA,Belém,-1.45583,-48.50444,openalex,https://openalex.org/I1321642675
Mvisia (Brazil),ICT,,São Paulo,-23.56634521484375,-46.738067626953125,openalex,https://openalex.org/I4210128677
Mwa Automação (Brazil),ICT,,Mogi das Cruzes,-23.50379753112793,-46.19415283203125,openalex,https://openalex.org/I4210155722
Nanobionics (Brazil),ICT,,São Paulo,-23.557594299316406,-46.64204406738281,openalex,https://openalex.org/I4210153710
Nanocore (Brazil),ICT,,Campinas,-22.851221084594727,-47.14899826049805,openalex,https://openalex.org/I4210088185
Nanofitotec (Brazil),ICT,,São Paulo,-23.56692123413086,-46.73837661743164,openalex,https://openalex.org/I4210140441
Nanomed (Brazil),ICT,,São Carlos,-22.007661819458008,-47.885154724121094,openalex,https://openalex.org/I4210104133
Nanophoton (Brazil),ICT,,Ribeirão Preto,-21.186939239501953,-47.80436325073242,openalex,https://openalex.org/I4210161928
Nanox (Brazil),ICT,,São Carlos,-22.0178165435791,-47.88646697998047,openalex,https://openalex.org/I4210109790
Narcissus Pesquisa Clínica e Biotecnologia (Brazil),ICT,,Ribeirão Preto,-21.144996643066406,-47.85744857788086,openalex,https://openalex.org/I4210099305
"National Agency of Petroleum, Natural Gas and Biofuels",ICT,,Rio de Janeiro,-22.900699615478516,-43.18128967285156,openalex,https://openalex.org/I1334227453
National Education and Research Network,ICT,RJ,Rio de Janeiro,-22.90642,-43.18223,openalex,https://openalex.org/I4210152222
National Institute of Aquatic Toxicology,ICT,,Rio Grande,-32.03324508666992,-52.097076416015625,openalex,https://openalex.org/I4210086353
National Institute of Photonic Science and Technology for Optical Communication,ICT,,Campinas,-22.817100524902344,-47.06809997558594,openalex,https://openalex.org/I4210089847
National Institute of Science and Mathematics Technology,ICT,,Rio de Janeiro,-22.96587371826172,-43.23761749267578,openalex,https://openalex.org/I4210115607
National Institute of Science and Technology Complex Fluids,ICT,,São Paulo,-23.547500610351562,-46.6361083984375,openalex,https://openalex.org/I4210143638
National Institute of Science and Technology for Software Engineering,ICT,,Cachoeirinha,-6.114408016204834,-47.7658805847168,openalex,https://openalex.org/I4210090816
National Institute of Science and Technology for Structural Biology and Bioimaging,ICT,,Rio de Janeiro,-22.9541072845459,-43.175376892089844,openalex,https://openalex.org/I4210140941
National Institute of Science and Technology in Regenerative Medicine,ICT,,Rio de Janeiro,-22.90641975402832,-43.18223190307617,openalex,https://openalex.org/I4210153189
National Institute of Science and Technology in Theranostics and Nanobiotechnology,ICT,MG,Uberlândia,-18.91861,-48.27722,openalex,https://openalex.org/I4405272227
National Institute of Science and Technology of Drugs and Medicines,ICT,,Rio de Janeiro,-22.842430114746094,-43.2345085144043,openalex,https://openalex.org/I4210153839
National Institute of Telecommunications,ICT,,Santa Rita do Sapucaí,-22.252220153808594,-45.703330993652344,openalex,https://openalex.org/I71346753
National Institute on Population Medical Genetics,ICT,,Porto Alegre,-30.039844512939453,-51.208152770996094,openalex,https://openalex.org/I4210126393
National Library of Brazil,ICT,,Rio de Janeiro,-22.90964126586914,-43.17549514770508,openalex,https://openalex.org/I4210104717
National Nuclear Energy Commission,ICT,RJ,Rio de Janeiro,-22.90642,-43.18223,openalex,https://openalex.org/I76248293
National Observatory,ICT,,Rio de Janeiro,-22.89504623413086,-43.225685119628906,openalex,https://openalex.org/I4210125312
National Water Agency,ICT,,Brasília de Minas,-15.802131652832031,-47.95433807373047,openalex,https://openalex.org/I4210160051
Natura (Brazil),ICT,,Cajamar,-23.394758224487305,-46.833335876464844,openalex,https://openalex.org/I4210130207
Natural Products & Technologies (Brazil),ICT,,Capivari,-23.032445907592773,-47.54212188720703,openalex,https://openalex.org/I4210130851
Navita (Brazil),ICT,,São Paulo,-23.59389877319336,-46.6860237121582,openalex,https://openalex.org/I4210160336
Neotropical Primates Research Group,ICT,SP,São Paulo,-23.5475,-46.63611,openalex,https://openalex.org/I4405256655
Nestlé (Brazil),ICT,,São Paulo,-23.547500610351562,-46.6361083984375,openalex,https://openalex.org/I4210134308
Netvmi (Brazil),ICT,,Indaiatuba,-23.08778190612793,-47.219032287597656,openalex,https://openalex.org/I4210117346
Neuron Eletrônica (Brazil),ICT,,São José dos Campos,-23.196332931518555,-45.89394760131836,openalex,https://openalex.org/I4210136581
Nexus (Brazil),ICT,,São José dos Campos,-23.151458740234375,-45.79353332519531,openalex,https://openalex.org/I4210129967
Novo Mel (Brazil),ICT,,São Paulo,-23.58300018310547,-46.71718215942383,openalex,https://openalex.org/I4210122604
Nuclear Engineering Institute,ICT,,Rio de Janeiro,-22.864328384399414,-43.2855110168457,openalex,https://openalex.org/I4210142725
"Núcleo de Estudos, Pesquisa e Assessoria à Saúde",ICT,SP,Santo André,-23.71057,-46.5046,openalex,https://openalex.org/I4405269097
Núcleo de Pesquisas Aplicadas (Brazil),ICT,,Jaboticabal,-21.24172592163086,-48.32442092895508,openalex,https://openalex.org/I4210147847
Núcleo Interdisciplinar da Ciência do Sono,ICT,,São Paulo,-23.55744171142578,-46.666507720947266,openalex,https://openalex.org/I4210155406
Núcleo Paradigma,ICT,,São Paulo,-23.541339874267578,-46.673362731933594,openalex,https://openalex.org/I4210156539
NutriVita Suplementos (Brazil),ICT,,Porto Alegre,-30.024805068969727,-51.18983459472656,openalex,https://openalex.org/I4210160148
Observatório de Favelas,ICT,,Rio de Janeiro,-22.855802536010742,-43.24702072143555,openalex,https://openalex.org/I4210146483
Observatório Findes,ICT,ES,Vitória,-20.31944,-40.33778,openalex,https://openalex.org/I4405272196
Odysci (Brazil),ICT,,Campinas,-22.90834617614746,-47.06597900390625,openalex,https://openalex.org/I4210109556
Oftalmax – Hospital de Olhos,ICT,PE,Recife,-8.05389,-34.88111,openalex,https://openalex.org/I4405267549
OmniTek (Brazil),ICT,,São Paulo,-23.51358985900879,-46.71931457519531,openalex,https://openalex.org/I4210113981
Onion Tecnologia (Brazil),ICT,,São Carlos,-22.007564544677734,-47.8818359375,openalex,https://openalex.org/I4210125889
Ophthalmos (Brazil),ICT,,São Paulo,-23.349769592285156,-46.64637756347656,openalex,https://openalex.org/I4210121224
Opto Eletrônica (Brazil),ICT,,São Carlos,-22.000879287719727,-47.917198181152344,openalex,https://openalex.org/I4210129862
OptoLink (Brazil),ICT,,São Paulo,-22.926286697387695,-47.067596435546875,openalex,https://openalex.org/I4210151354
Optron Micromecânica Óptica (Brazil),ICT,,São Paulo,-22.817611694335938,-47.097625732421875,openalex,https://openalex.org/I4210126572
Optsensys (Brazil),ICT,,São Paulo,-23.554447174072266,-46.62417984008789,openalex,https://openalex.org/I4210130138
Opty,ICT,,São Paulo,-23.583463668823242,-46.671119689941406,openalex,https://openalex.org/I4210115314
Opusphere (Brazil),ICT,,São Paulo,-22.828279495239258,-47.08042907714844,openalex,https://openalex.org/I4210086413
Oralls (Brazil),ICT,,São José dos Campos,-23.219106674194336,-45.89186477661133,openalex,https://openalex.org/I4210087258
Orbisat (Brazil),ICT,,São José dos Campos,-23.205991744995117,-45.90001678466797,openalex,https://openalex.org/I4210150353
Organia (Brazil),ICT,,São Paulo,-23.539968490600586,-46.63654327392578,openalex,https://openalex.org/I4210158421
Organização para a Pesquisa e a Conservação de Esqualos no Brasil,ICT,RS,Torres,-29.33528,-49.72694,openalex,https://openalex.org/I4405267973
Ourofino Saúde Animal (Brazil),ICT,,Ribeirão Preto,-21.28651237487793,-47.74750900268555,openalex,https://openalex.org/I4210144790
Overplay (Brazil),ICT,,Campinas,-22.895450592041016,-47.066429138183594,openalex,https://openalex.org/I4210162055
Owens Corning (Brazil),ICT,,São Paulo,-23.624738693237305,-46.707332611083984,openalex,https://openalex.org/I4210154342
Pan American Health Organization (Brasil),ICT,,Brasília,-15.779720306396484,-47.92972183227539,openalex,https://openalex.org/I4210118810
Partecurae Analysis (Brazil),ICT,,São Paulo,-23.55255889892578,-46.64752960205078,openalex,https://openalex.org/I4210098401
